단축코드,시가총액,날짜,표준코드
447820,480553850000,20230331,KR7447820002
453540,142410840000,20230331,KR7453540007
305540,1135892000000,20230331,KR7305540007
365040,25652000000,20230331,KR7365040005
357870,4752808170000,20230331,KR7357870005
400970,179557000000,20230331,KR7400970000
396500,171589000000,20230331,KR7396500001
377990,28084000000,20230331,KR7377990007
417630,54992000000,20230331,KR7417630001
449170,544187000000,20230331,KR7449170000
364960,203796000000,20230331,KR7364960005
412560,2960000000,20230331,KR7412560005
364980,461100000000,20230331,KR7364980003
412570,17195000000,20230331,KR7412570004
292160,10752000000,20230331,KR7292160009
364990,21647500000,20230331,KR7364990002
404540,28885500000,20230331,KR7404540007
364970,77962500000,20230331,KR7364970004
365000,40176000000,20230331,KR7365000009
228820,7488500000,20230331,KR7228820007
300610,14944000000,20230331,KR7300610003
138530,11718000000,20230331,KR7138530001
445910,23110500000,20230331,KR7445910003
289260,15346800000,20230331,KR7289260002
289250,7016400000,20230331,KR7289250003
310970,1757152000000,20230331,KR7310970009
269370,8526000000,20230331,KR7269370003
248270,29412000000,20230331,KR7248270001
292150,1046000250000,20230331,KR7292150000
139280,68385900000,20230331,KR7139280002
237440,7136000000,20230331,KR7237440003
319640,30481000000,20230331,KR7319640009
160580,24839500000,20230331,KR7160580007
451530,47081760000,20230331,KR7451530000
114820,64149000000,20230331,KR7114820004
275980,159636000000,20230331,KR7275980001
387270,47112600000,20230331,KR7387270002
394670,519288000000,20230331,KR7394670004
440340,22148750000,20230331,KR7440340008
412770,156807000000,20230331,KR7412770000
418670,9784800000,20230331,KR7418670006
276000,13923000000,20230331,KR7276000007
394660,344148400000,20230331,KR7394660005
371450,46424000000,20230331,KR7371450008
139310,3768000000,20230331,KR7139310007
139320,7932000000,20230331,KR7139320006
137610,21721000000,20230331,KR7137610002
182490,14466000000,20230331,KR7182490003
272580,471165030000,20230331,KR7272580002
157450,1023358320000,20230331,KR7157450008
105010,5362000000,20230331,KR7105010003
123320,44775000000,20230331,KR7123320004
174350,8391600000,20230331,KR7174350009
329200,231723750000,20230331,KR7329200000
341850,31647000000,20230331,KR7341850006
147970,5743400000,20230331,KR7147970008
182480,144584000000,20230331,KR7182480004
360750,1804592250000,20230331,KR7360750004
448290,58412250000,20230331,KR7448290007
225040,62528000000,20230331,KR7225040005
429000,46616250000,20230331,KR7429000003
143850,486691250000,20230331,KR7143850006
225030,7722000000,20230331,KR7225030006
133690,2222738750000,20230331,KR7133690008
448300,36992000000,20230331,KR7448300004
435420,18497500000,20230331,KR7435420005
418660,33115000000,20230331,KR7418660007
441680,45731000000,20230331,KR7441680006
429010,8848500000,20230331,KR7429010002
203780,39299100000,20230331,KR7203780002
245340,81619700000,20230331,KR7245340005
329750,463291650000,20230331,KR7329750004
261110,13585000000,20230331,KR7261110001
261120,31275000000,20230331,KR7261120000
305080,105833000000,20230331,KR7305080004
381170,1573160000000,20230331,KR7381170000
381180,1614186000000,20230331,KR7381180009
423920,65633200000,20230331,KR7423920008
228810,105121500000,20230331,KR7228810008
91230,156580200000,20230331,KR7091230003
98560,3525900000,20230331,KR7098560006
211560,13381200000,20230331,KR7211560008
138520,30454900000,20230331,KR7138520002
157490,75434800000,20230331,KR7157490004
228800,173348700000,20230331,KR7228800009
227570,16477500000,20230331,KR7227570009
261140,7826000000,20230331,KR7261140008
130680,34926750000,20230331,KR7130680002
217770,14747500000,20230331,KR7217770007
195930,54000000000,20230331,KR7195930003
225050,9410000000,20230331,KR7225050004
245350,15568000000,20230331,KR7245350004
91220,7616900000,20230331,KR7091220004
307510,7237500000,20230331,KR7307510008
225060,8236500000,20230331,KR7225060003
236350,22560000000,20230331,KR7236350005
123310,43255000000,20230331,KR7123310005
195920,10732800000,20230331,KR7195920004
241180,350135500000,20230331,KR7241180009
292560,17073000000,20230331,KR7292560000
451540,124128060000,20230331,KR7451540009
150460,125064000000,20230331,KR7150460004
302190,204380800000,20230331,KR7302190004
157500,4771000000,20230331,KR7157500000
307520,4790000000,20230331,KR7307520007
192090,221663000000,20230331,KR7192090009
204480,67330200000,20230331,KR7204480008
217780,24753500000,20230331,KR7217780006
245360,62975500000,20230331,KR7245360003
414780,206984500000,20230331,KR7414780007
371470,53798000000,20230331,KR7371470006
396520,21871200000,20230331,KR7396520009
371460,2932021800000,20230331,KR7371460007
396510,34465600000,20230331,KR7396510000
117690,6279750000,20230331,KR7117690008
371160,421239750000,20230331,KR7371160003
438320,21099550000,20230331,KR7438320004
232080,120554200000,20230331,KR7232080002
233160,54870750000,20230331,KR7233160001
261060,7380000000,20230331,KR7261060008
261070,11688000000,20230331,KR7261070007
250780,17540000000,20230331,KR7250780004
277630,191882000000,20230331,KR7277630000
210780,22357500000,20230331,KR7210780003
277640,4974000000,20230331,KR7277640009
277650,6556500000,20230331,KR7277650008
376410,30229000000,20230331,KR7376410007
447770,44079000000,20230331,KR7447770009
438330,141559685000,20230331,KR7438330003
387280,43705350000,20230331,KR7387280001
449690,9715500000,20230331,KR7449690007
449680,10435750000,20230331,KR7449680008
143860,137484000000,20230331,KR7143860005
138540,129132900000,20230331,KR7138540000
228790,63756000000,20230331,KR7228790002
441800,12120000000,20230331,KR7441800000
385720,60616500000,20230331,KR7385720008
410870,7225000000,20230331,KR7410870000
426020,7524000000,20230331,KR7426020004
426030,7936500000,20230331,KR7426030003
385710,13464000000,20230331,KR7385710009
404120,14163500000,20230331,KR7404120008
108590,8370000000,20230331,KR7108590001
145850,8873750000,20230331,KR7145850004
433250,7441000000,20230331,KR7433250008
422260,12369000000,20230331,KR7422260000
452440,7837500000,20230331,KR7452440001
448100,7363125000,20230331,KR7448100008
413930,7420500000,20230331,KR7413930009
426150,21724560000,20230331,KR7426150009
444490,4867500000,20230331,KR7444490007
440910,5152500000,20230331,KR7440910008
434960,32835000000,20230331,KR7434960001
403790,9646875000,20230331,KR7403790009
438740,7723125000,20230331,KR7438740003
442260,16200000000,20230331,KR7442260006
159800,6984600000,20230331,KR7159800002
433220,10048600000,20230331,KR7433220001
451150,8592000000,20230331,KR7451150007
407830,45825000000,20230331,KR7407830009
442090,12248500000,20230331,KR7442090007
407820,17587500000,20230331,KR7407820000
152870,41587500000,20230331,KR7152870002
192720,6822000000,20230331,KR7192720001
140950,10927400000,20230331,KR7140950007
435530,7147000000,20230331,KR7435530001
435540,7224000000,20230331,KR7435540000
435550,7755000000,20230331,KR7435550009
437550,6030500000,20230331,KR7437550007
419890,102999800000,20230331,KR7419890009
429870,4683250000,20230331,KR7429870009
473440,122220000000,20240329,KR7473440006
105190,457410000000,20240329,KR7105190003
332500,41573500000,20240329,KR7332500008
448880,216028320000,20240329,KR7448880005
461260,83544300000,20240329,KR7461260002
461270,131565000000,20240329,KR7461270001
475260,21289900000,20240329,KR7475260006
385600,23104000000,20240329,KR7385600002
475270,20361600000,20240329,KR7475270005
475280,22489550000,20240329,KR7475280004
469150,22707000000,20240329,KR7469150007
385590,26720000000,20240329,KR7385590005
380340,7542500000,20240329,KR7380340000
226380,5825000000,20240329,KR7226380004
414270,66130750000,20240329,KR7414270009
475050,12516000000,20240329,KR7475050001
411060,165184000000,20240329,KR7411060007
225130,7656000000,20240329,KR7225130004
365780,364344750000,20240329,KR7365780006
114460,18454500000,20240329,KR7114460009
299070,2228100000,20240329,KR7299070003
299080,2185900000,20240329,KR7299080002
411050,17842500000,20240329,KR7411050008
446770,309377250000,20240329,KR7446770000
435040,12771000000,20240329,KR7435040001
460960,11737000000,20240329,KR7460960008
440640,53424000000,20240329,KR7440640001
190620,139041930000,20240329,KR7190620005
265690,17584250000,20240329,KR7265690008
152500,10647000000,20240329,KR7152500005
291130,14755500000,20240329,KR7291130003
452250,70315000000,20240329,KR7452250004
476760,8128000000,20240329,KR7476760004
453850,1030316000000,20240329,KR7453850000
476750,31696000000,20240329,KR7476750005
280320,13180000000,20240329,KR7280320003
360200,916215000000,20240329,KR7360200000
438080,41022000000,20240329,KR7438080004
309230,96154500000,20240329,KR7309230001
367380,734484000000,20240329,KR7367380003
438100,15249000000,20240329,KR7438100000
181480,14365800000,20240329,KR7181480005
456880,108518800000,20240329,KR7456880004
440650,9558000000,20240329,KR7440650000
402970,279660000000,20240329,KR7402970008
465580,193875000000,20240329,KR7465580009
465610,22134000000,20240329,KR7465610004
465620,4522500000,20240329,KR7465620003
391590,2850000000,20240329,KR7391590007
473590,11555000000,20240329,KR7473590008
391600,23744000000,20240329,KR7391600004
455660,9067500000,20240329,KR7455660001
143460,9288000000,20240329,KR7143460004
245710,258967500000,20240329,KR7245710009
371130,7110000000,20240329,KR7371130006
131890,9357500000,20240329,KR7131890006
108450,46270000000,20240329,KR7108450008
322130,6802000000,20240329,KR7322130006
272220,8070000000,20240329,KR7272220005
272230,8979000000,20240329,KR7272230004
322120,8227500000,20240329,KR7322120007
322150,6967500000,20240329,KR7322150004
316300,6017500000,20240329,KR7316300003
277540,20130000000,20240329,KR7277540001
448540,103320000000,20240329,KR7448540005
433500,8370000000,20240329,KR7433500006
256440,49381000000,20240329,KR7256440009
145670,2540000000,20240329,KR7145670006
238720,31047500000,20240329,KR7238720007
196030,21800000000,20240329,KR7196030001
205720,7074000000,20240329,KR7205720006
469160,8025000000,20240329,KR7469160006
356540,728739490000,20240329,KR7356540005
447430,18210000000,20240329,KR7447430000
416090,4488000000,20240329,KR7416090009
168580,111360200000,20240329,KR7168580009
219900,5669500000,20240329,KR7219900008
272910,35540415000,20240329,KR7272910001
371870,5045000000,20240329,KR7371870007
354500,24536000000,20240329,KR7354500001
305050,7166250000,20240329,KR7305050007
457480,227356000000,20240329,KR7457480002
469170,37730000000,20240329,KR7469170005
261920,5710000000,20240329,KR7261920003
152100,629525000000,20240329,KR7152100004
295820,5102500000,20240329,KR7295820005
253150,9358750000,20240329,KR7253150007
253160,6285250000,20240329,KR7253160006
447660,11439750000,20240329,KR7447660002
395750,43750000000,20240329,KR7395750003
395760,4460000000,20240329,KR7395760002
436180,6209500000,20240329,KR7436180004
453010,153394485000,20240329,KR7453010001
292750,10812000000,20240329,KR7292750007
333940,7771500000,20240329,KR7333940005
333950,8337500000,20240329,KR7333950004
333960,8316000000,20240329,KR7333960003
333970,8302500000,20240329,KR7333970002
333980,7660000000,20240329,KR7333980001
429740,6457500000,20240329,KR7429740004
449450,93343750000,20240329,KR7449450006
269530,7355000000,20240329,KR7269530002
433850,2274000000,20240329,KR7433850005
433860,2420250000,20240329,KR7433860004
433870,2223900000,20240329,KR7433870003
433880,2968150000,20240329,KR7433880002
251590,7073000000,20240329,KR7251590006
161510,333333000000,20240329,KR7161510003
251600,21375000000,20240329,KR7251600003
461460,400286880000,20240329,KR7461460008
451600,270818100000,20240329,KR7451600001
289670,5929280000,20240329,KR7289670002
298340,6094480000,20240329,KR7298340001
442580,7012250000,20240329,KR7442580007
189400,7179900000,20240329,KR7189400005
419650,7201250000,20240329,KR7419650007
438210,4487000000,20240329,KR7438210007
415920,2415000000,20240329,KR7415920008
278620,96382505000,20240329,KR7278620000
477050,122146400000,20240329,KR7477050009
429760,17420000000,20240329,KR7429760002
269540,64740000000,20240329,KR7269540001
287180,28288000000,20240329,KR7287180004
213630,13591500000,20240329,KR7213630007
332610,25925980000,20240329,KR7332610005
456200,7902750000,20240329,KR7456200005
426410,2494500000,20240329,KR7426410007
332620,31520100000,20240329,KR7332620004
464470,33088000000,20240329,KR7464470004
461900,5180000000,20240329,KR7461900003
461910,7912500000,20240329,KR7461910002
195970,14676600000,20240329,KR7195970009
238670,4340000000,20240329,KR7238670004
195980,71064000000,20240329,KR7195980008
373530,5896800000,20240329,KR7373530005
256450,3835000000,20240329,KR7256450008
239660,20748600000,20240329,KR7239660004
421320,35241250000,20240329,KR7421320003
464920,34267500000,20240329,KR7464920008
451000,202235880000,20240329,KR7451000004
280920,5920750000,20240329,KR7280920000
266550,2852500000,20240329,KR7266550003
301400,4644000000,20240329,KR7301400008
301410,2769250000,20240329,KR7301410007
227830,7235000000,20240329,KR7227830007
122090,18354000000,20240329,KR7122090004
328370,188595000000,20240329,KR7328370002
457990,6020000000,20240329,KR7457990000
470320,109164770000,20240329,KR7470320003
466810,6776250000,20240329,KR7466810009
457930,8250000000,20240329,KR7457930006
445690,15042500000,20240329,KR7445690001
448570,9289000000,20240329,KR7448570002
285690,6447000000,20240329,KR7285690004
292730,12834500000,20240329,KR7292730009
402520,6972000000,20240329,KR7402520001
293180,566676000000,20240329,KR7293180006
407310,25365000000,20240329,KR7407310002
332930,121494750000,20240329,KR7332930007
304780,42759500000,20240329,KR7304780000
306520,4250250000,20240329,KR7306520008
448490,50160470000,20240329,KR7448490003
454320,28934000000,20240329,KR7454320003
471290,11255400000,20240329,KR7471290007
395290,122436000000,20240329,KR7395290000
395280,13520000000,20240329,KR7395280001
368190,41136000000,20240329,KR7368190005
402460,6534000000,20240329,KR7402460000
395270,115235000000,20240329,KR7395270002
438900,6181000000,20240329,KR7438900003
367740,6257250000,20240329,KR7367740008
407300,3919500000,20240329,KR7407300003
381560,19584500000,20240329,KR7381560002
441540,82396500000,20240329,KR7441540002
381570,5262000000,20240329,KR7381570001
473380,4267500000,20240329,KR7473380004
346000,7922720000,20240329,KR7346000003
453060,12464400000,20240329,KR7453060006
304760,5322000000,20240329,KR7304760002
404470,6297500000,20240329,KR7404470007
332940,193553500000,20240329,KR7332940006
322400,52173000000,20240329,KR7322400003
322410,3316250000,20240329,KR7322410002
473640,8808000000,20240329,KR7473640001
354350,42073400000,20240329,KR7354350001
464060,8904000000,20240329,KR7464060003
432850,4450000000,20240329,KR7432850006
461340,12636000000,20240329,KR7461340002
448510,3916000000,20240329,KR7448510008
424460,7806000000,20240329,KR7424460004
401590,14345250000,20240329,KR7401590005
314700,5805250000,20240329,KR7314700006
390950,5308250000,20240329,KR7390950004
432840,7962000000,20240329,KR7432840007
419170,5360000000,20240329,KR7419170006
472490,3360000000,20240329,KR7472490002
476260,4470000000,20240329,KR7476260005
434730,10665000000,20240329,KR7434730008
456100,5613300000,20240329,KR7456100007
461500,60281830000,20240329,KR7461500001
304770,20401500000,20240329,KR7304770001
306530,3417700000,20240329,KR7306530007
375760,10422500000,20240329,KR7375760006
215620,3877500000,20240329,KR7215620006
391670,4960000000,20240329,KR7391670007
472920,109542945000,20240329,KR7472920008
391680,4840000000,20240329,KR7391680006
472840,12338625000,20240329,KR7472840008
148020,1321502000000,20240329,KR7148020001
285000,8015000000,20240329,KR7285000006
361580,201684000000,20240329,KR7361580004
287300,6973200000,20240329,KR7287300008
287310,5655000000,20240329,KR7287310007
290080,10598000000,20240329,KR7290080001
284980,5964000000,20240329,KR7284980000
287320,6494800000,20240329,KR7287320006
287330,3148600000,20240329,KR7287330005
252400,18610000000,20240329,KR7252400007
252410,14094000000,20240329,KR7252410006
252420,19641600000,20240329,KR7252420005
284990,4747600000,20240329,KR7284990009
475720,31628500000,20240329,KR7475720009
285010,6525900000,20240329,KR7285010005
285020,4495400000,20240329,KR7285020004
315480,5941000000,20240329,KR7315480004
464540,200217160000,20240329,KR7464540004
448600,120029760000,20240329,KR7448600007
465330,39946500000,20240329,KR7465330009
465350,121485000000,20240329,KR7465350007
422420,226018100000,20240329,KR7422420000
105780,13460000000,20240329,KR7105780001
469070,40015500000,20240329,KR7469070007
477080,170119000000,20240329,KR7477080006
290130,244216000000,20240329,KR7290130004
367760,95681000000,20240329,KR7367760006
367770,238923750000,20240329,KR7367770005
427110,5082000000,20240329,KR7427110002
388280,40454400000,20240329,KR7388280000
427120,4019400000,20240329,KR7427120001
326240,173478800000,20240329,KR7326240009
385560,381082050000,20240329,KR7385560008
469580,55208400000,20240329,KR7469580005
270800,7758000000,20240329,KR7270800006
292050,11139000000,20240329,KR7292050002
319870,9292500000,20240329,KR7319870002
403990,6921750000,20240329,KR7403990005
442550,5832500000,20240329,KR7442550000
442560,5982500000,20240329,KR7442560009
442570,8477000000,20240329,KR7442570008
234310,7660000000,20240329,KR7234310001
241390,14610000000,20240329,KR7241390004
401170,127635000000,20240329,KR7401170006
300640,98972000000,20240329,KR7300640000
266160,36842000000,20240329,KR7266160001
114100,33498690000,20240329,KR7114100001
282000,91239120000,20240329,KR7282000009
451670,10015000000,20240329,KR7451670004
295000,3655050000,20240329,KR7295000004
295020,22916850000,20240329,KR7295020002
432600,7743840000,20240329,KR7432600005
397420,3267330000,20240329,KR7397420001
397410,30472260000,20240329,KR7397410002
276650,23205000000,20240329,KR7276650009
437370,6412000000,20240329,KR7437370000
375270,7808500000,20240329,KR7375270006
475380,34459000000,20240329,KR7475380002
411720,7728000000,20240329,KR7411720006
476310,10350000000,20240329,KR7476310008
417450,9490500000,20240329,KR7417450004
442320,7565000000,20240329,KR7442320008
461490,19329000000,20240329,KR7461490005
459750,7774000000,20240329,KR7459750006
399580,9145500000,20240329,KR7399580000
336160,39809560000,20240329,KR7336160007
326230,28060400000,20240329,KR7326230000
272560,277038795000,20240329,KR7272560004
385550,117830865000,20240329,KR7385550009
196230,435348570000,20240329,KR7196230007
315960,67353000000,20240329,KR7315960005
455890,1404302160000,20240329,KR7455890004
252730,1624000000,20240329,KR7252730007
252720,2456250000,20240329,KR7252720008
379780,334800000000,20240329,KR7379780000
453330,25032500000,20240329,KR7453330003
460660,8696000000,20240329,KR7460660004
219390,18404250000,20240329,KR7219390002
354240,13176000000,20240329,KR7354240004
368590,438872000000,20240329,KR7368590006
437350,81242250000,20240329,KR7437350002
455960,38763000000,20240329,KR7455960005
469530,6324500000,20240329,KR7469530000
469060,13257000000,20240329,KR7469060008
469050,35917000000,20240329,KR7469050009
449580,9808000000,20240329,KR7449580000
267440,13768000000,20240329,KR7267440006
267490,9142250000,20240329,KR7267490001
267450,2099000000,20240329,KR7267450005
267500,2983500000,20240329,KR7267500007
472870,203610000000,20240329,KR7472870005
472830,35927000000,20240329,KR7472830009
446700,21620400000,20240329,KR7446700007
475350,11879500000,20240329,KR7475350005
388420,241399000000,20240329,KR7388420002
448630,16688000000,20240329,KR7448630004
140570,4606000000,20240329,KR7140570003
140580,5905000000,20240329,KR7140580002
379790,8385000000,20240329,KR7379790009
385540,1123727000000,20240329,KR7385540000
183710,8369000000,20240329,KR7183710003
310080,10179000000,20240329,KR7310080007
463300,34905000000,20240329,KR7463300004
174360,65688000000,20240329,KR7174360008
136340,61142010000,20240329,KR7136340007
281990,5078250000,20240329,KR7281990002
272570,24453000000,20240329,KR7272570003
250730,26208000000,20240329,KR7250730009
291680,2653000000,20240329,KR7291680007
371150,11672500000,20240329,KR7371150004
183700,14934000000,20240329,KR7183700004
270810,111216600000,20240329,KR7270810005
278240,124678250000,20240329,KR7278240007
275750,3663000000,20240329,KR7275750008
302450,125541000000,20240329,KR7302450002
334690,5355000000,20240329,KR7334690005
334700,2157750000,20240329,KR7334700002
253280,8775000000,20240329,KR7253280002
253290,14520000000,20240329,KR7253290001
69500,7392660000000,20240329,KR7069500007
226980,6380000000,20240329,KR7226980001
337160,36127000000,20240329,KR7337160006
363580,130292500000,20240329,KR7363580002
278530,2164755000000,20240329,KR7278530001
337150,17262000000,20240329,KR7337150007
223190,17550000000,20240329,KR7223190000
252650,6696000000,20240329,KR7252650007
360140,23072000000,20240329,KR7360140008
284430,71644800000,20240329,KR7284430006
252670,1626184000000,20240329,KR7252670005
465680,2528363550000,20240329,KR7465680007
476810,225030900000,20240329,KR7476810007
467940,341995500000,20240329,KR7467940003
473290,197676000000,20240329,KR7473290005
305720,1205600000000,20240329,KR7305720005
462330,203257000000,20240329,KR7462330002
461950,152622000000,20240329,KR7461950008
457690,11390500000,20240329,KR7457690006
271060,14825700000,20240329,KR7271060006
457700,16501100000,20240329,KR7457700003
471990,231843000000,20240329,KR7471990002
459580,7831979537000,20240329,KR7459580007
439860,278457585000,20240329,KR7439860008
368680,10344000000,20240329,KR7368680005
395170,57339000000,20240329,KR7395170004
337120,8082000000,20240329,KR7337120000
325010,91257000000,20240329,KR7325010007
395160,37616000000,20240329,KR7395160005
395150,41756000000,20240329,KR7395150006
266370,33440000000,20240329,KR7266370006
445290,176963500000,20240329,KR7445290000
401470,148056000000,20240329,KR7401470000
385520,27759000000,20240329,KR7385520002
385510,43532500000,20240329,KR7385510003
373490,5830000000,20240329,KR7373490002
445150,30053250000,20240329,KR7445150006
423160,5364323200000,20240329,KR7423160001
292190,23523500000,20240329,KR7292190006
306950,16550000000,20240329,KR7306950007
404260,26596500000,20240329,KR7404260002
229720,9127500000,20240329,KR7229720008
291890,5673500000,20240329,KR7291890002
289040,12413500000,20240329,KR7289040008
156080,9125000000,20240329,KR7156080004
278540,521300000000,20240329,KR7278540000
275280,7854000000,20240329,KR7275280006
275290,8347500000,20240329,KR7275290005
275300,5700000000,20240329,KR7275300002
269420,23926945000,20240329,KR7269420006
433970,19024000000,20240329,KR7433970001
433980,9928000000,20240329,KR7433980000
434060,49803000000,20240329,KR7434060000
329650,155799000000,20240329,KR7329650006
329660,26181000000,20240329,KR7329660005
329670,26472000000,20240329,KR7329670004
352540,11760000000,20240329,KR7352540009
315930,1266925000000,20240329,KR7315930008
261220,66339000000,20240329,KR7261220008
271050,42949500000,20240329,KR7271050007
468370,8458300000,20240329,KR7468370002
468630,17943750000,20240329,KR7468630009
468380,17267250000,20240329,KR7468380001
117700,23065000000,20240329,KR7117700005
300950,22128000000,20240329,KR7300950003
266390,5058000000,20240329,KR7266390004
279530,33198000000,20240329,KR7279530000
132030,157183000000,20240329,KR7132030008
280940,4564000000,20240329,KR7280940008
138910,10507500000,20240329,KR7138910005
471230,183574845000,20240329,KR7471230003
439870,313229500000,20240329,KR7439870007
114260,384273100000,20240329,KR7114260003
152380,61221900000,20240329,KR7152380002
176950,6528000000,20240329,KR7176950004
292770,6506400000,20240329,KR7292770005
276990,28670800000,20240329,KR7276990009
476070,127602250000,20240329,KR7476070008
102960,12139400000,20240329,KR7102960002
352560,18840000000,20240329,KR7352560007
273140,345603900000,20240329,KR7273140004
153130,711876300000,20240329,KR7153130000
214980,1202351670000,20240329,KR7214980005
122630,2101840000000,20240329,KR7122630007
321410,4817500000,20240329,KR7321410003
244620,7839000000,20240329,KR7244620001
428560,8454000000,20240329,KR7428560007
449180,217308750000,20240329,KR7449180009
379800,959013000000,20240329,KR7379800006
453660,10784000000,20240329,KR7453660003
453650,13385500000,20240329,KR7453650004
276970,43169000000,20240329,KR7276970001
200030,18408000000,20240329,KR7200030005
219480,143370000000,20240329,KR7219480001
218420,31009920000,20240329,KR7218420008
463640,9889500000,20240329,KR7463640003
463680,14248500000,20240329,KR7463680009
463690,11780000000,20240329,KR7463690008
453630,10431000000,20240329,KR7453630006
453640,14202500000,20240329,KR7453640005
185680,17734860000,20240329,KR7185680006
449190,164812500000,20240329,KR7449190008
379810,737334000000,20240329,KR7379810005
409820,191587500000,20240329,KR7409820008
304940,127647000000,20240329,KR7304940000
409810,18832000000,20240329,KR7409810009
455030,339270300000,20240329,KR7455030007
261240,55568200000,20240329,KR7261240006
261250,33173650000,20240329,KR7261250005
261270,38563600000,20240329,KR7261270003
261260,110991750000,20240329,KR7261260004
280930,26260000000,20240329,KR7280930009
411420,63665000000,20240329,KR7411420003
390390,323751000000,20240329,KR7390390003
441640,48794250000,20240329,KR7441640000
314250,520217000000,20240329,KR7314250002
473460,14456000000,20240329,KR7473460004
390400,9224000000,20240329,KR7390400000
437080,78914115000,20240329,KR7437080005
308620,48547000000,20240329,KR7308620004
304660,325185000000,20240329,KR7304660004
304670,7770000000,20240329,KR7304670003
419420,7596000000,20240329,KR7419420005
266360,37634000000,20240329,KR7266360007
244580,123250400000,20240329,KR7244580007
91160,809840000000,20240329,KR7091160002
325020,128560500000,20240329,KR7325020006
211900,21063000000,20240329,KR7211900006
237370,22635000000,20240329,KR7237370002
244670,8895000000,20240329,KR7244670006
140700,37498500000,20240329,KR7140700006
102780,1331658000000,20240329,KR7102780004
213610,120897000000,20240329,KR7213610009
448330,45980000000,20240329,KR7448330001
251350,340095250000,20240329,KR7251350005
437070,65824110000,20240329,KR7437070006
446690,9372500000,20240329,KR7446690000
117460,16306500000,20240329,KR7117460006
140710,12950000000,20240329,KR7140710005
456250,18389000000,20240329,KR7456250000
400570,54189850000,20240329,KR7400570008
144600,72462500000,20240329,KR7144600004
91170,374283000000,20240329,KR7091170001
453810,306688250000,20240329,KR7453810004
453820,45734750000,20240329,KR7453820003
114800,662989000000,20240329,KR7114800006
101280,60918000000,20240329,KR7101280006
91180,646147500000,20240329,KR7091180000
363570,147706530000,20240329,KR7363570003
273130,2916732350000,20240329,KR7273130005
102970,47104000000,20240329,KR7102970001
419430,37122000000,20240329,KR7419430004
169950,21456000000,20240329,KR7169950003
283580,84000000000,20240329,KR7283580009
99140,52414000000,20240329,KR7099140006
204450,73038000000,20240329,KR7204450001
415340,14412500000,20240329,KR7415340009
428510,4747500000,20240329,KR7428510002
256750,21903240000,20240329,KR7256750001
372330,184173500000,20240329,KR7372330001
117680,23232300000,20240329,KR7117680009
279540,6753000000,20240329,KR7279540009
229200,882135500000,20240329,KR7229200001
233740,952737500000,20240329,KR7233740000
360150,8452000000,20240329,KR7360150007
251340,477394000000,20240329,KR7251340006
461450,12060000000,20240329,KR7461450009
226490,333274500000,20240329,KR7226490001
237350,26685000000,20240329,KR7237350004
359210,27220000000,20240329,KR7359210002
337140,14861000000,20240329,KR7337140008
138920,6445000000,20240329,KR7138920004
244660,4370000000,20240329,KR7244660007
375770,29977000000,20240329,KR7375770005
459560,8842500000,20240329,KR7459560009
475080,108030750000,20240329,KR7475080008
266410,9936000000,20240329,KR7266410000
298770,59287500000,20240329,KR7298770009
476800,23078000000,20240329,KR7476800008
450190,7797000000,20240329,KR7450190004
450180,6202000000,20240329,KR7450180005
266420,81702000000,20240329,KR7266420009
364690,8226000000,20240329,KR7364690008
69660,354748500000,20240329,KR7069660009
294400,680179500000,20240329,KR7294400007
253250,9202500000,20240329,KR7253250005
253240,3168000000,20240329,KR7253240006
253230,6432000000,20240329,KR7253230007
460280,6986250000,20240329,KR7460280001
331910,7136600000,20240329,KR7331910000
469790,3541500000,20240329,KR7469790000
100910,14328000000,20240329,KR7100910009
450120,7023500000,20240329,KR7450120001
104530,12456000000,20240329,KR7104530001
148070,629523000000,20240329,KR7148070006
167860,13822900000,20240329,KR7167860006
114470,16377000000,20240329,KR7114470008
473490,45844750000,20240329,KR7473490001
394340,6003000000,20240329,KR7394340004
473500,2730000000,20240329,KR7473500007
394350,32835000000,20240329,KR7394350003
130730,115604650000,20240329,KR7130730005
411860,4221000000,20240329,KR7411860000
430500,11158500000,20240329,KR7430500009
426330,4390750000,20240329,KR7426330007
449770,24140000000,20240329,KR7449770007
449780,10756000000,20240329,KR7449780006
453080,18108000000,20240329,KR7453080004
138230,33319500000,20240329,KR7138230008
225800,15774000000,20240329,KR7225800002
139660,8955600000,20240329,KR7139660005
230480,14109300000,20240329,KR7230480006
373790,5580000000,20240329,KR7373790005
474800,7065000000,20240329,KR7474800000
104520,6808000000,20240329,KR7104520002
200250,208890000000,20240329,KR7200250009
441330,8932000000,20240329,KR7441330008
445930,3735000000,20240329,KR7445930001
445950,5130000000,20240329,KR7445950009
454180,4493500000,20240329,KR7454180001
316670,16797000000,20240329,KR7316670009
291630,5419900000,20240329,KR7291630002
291620,3140100000,20240329,KR7291620003
467540,8974000000,20240329,KR7467540001
153270,7488000000,20240329,KR7153270004
122260,41344000000,20240329,KR7122260003
466400,113169250000,20240329,KR7466400009
451060,161257500000,20240329,KR7451060008
463290,173588700000,20240329,KR7463290007
472350,20710000000,20240329,KR7472350008
471040,17313750000,20240329,KR7471040006
475070,5035500000,20240329,KR7475070009
462900,138253500000,20240329,KR7462900002
476850,137122750000,20240329,KR7476850003
407170,3522500000,20240329,KR7407170000
407160,5346000000,20240329,KR7407160001
